Chrom	WinStart	WinStop	CMStops	Dark_Inf_Depth	Light_Inf_Depth	EF8N
2R	7032305	7038608	63.60904947	1869	1263.5	-0.049116379
2R	7038609	7043416	63.62886631	560.5	459.5	-0.105120705
2R	7043417	7046914	63.6432838	441.5	360	-0.025163992
2R	7046915	7052869	63.66782816	1077.5	901.5	-0.085085134
2R	7052870	7057990	63.68893508	894	783	-0.043320657
2R	7057991	7063934	63.7134341	1508	1130.5	-0.020519038
2R	7063935	7068934	63.73404229	1546	1145	-0.090712274
2R	7068935	7073821	63.75418474	1730	1274	-0.064622629
2R	7073822	7081031	63.78390176	2192.5	1716	-0.06948713
2R	7081032	7091269	63.8260991	2674	1865	-0.074226928
2R	7091270	7104382	63.87396742	6539.5	4143.5	-0.073970695
2R	7104383	7110044	63.88932053	2173.5	1451.5	-0.090988289
2R	7110045	7115004	63.90277009	2917.5	1796	-0.001201002
2R	7115005	7120251	63.91699788	3042.5	2063	-0.057872991
2R	7120252	7124549	63.92865235	2635	1717.5	-0.058017708
2R	7124550	7129746	63.94274456	2588	1596	-0.079217205
2R	7129747	7134212	63.95485459	1215.5	844.5	-0.096476475
2R	7134213	7137808	63.96460552	1021.5	681	0.036457292
2R	7137809	7143756	63.98073414	3648	2364.5	-0.055740095
2R	7143757	7148647	63.9939966	2357	1598.5	-0.053709891
2R	7148648	7154337	64.00942563	2559	1694	-0.026608432
2R	7154338	7159927	64.0245835	2612.5	1689	-0.07631002
2R	7159928	7174102	64.06302049	4551	3108	-0.056811297
2R	7174103	7184348	64.09080359	5389	3226	-0.066609981
2R	7184349	7199482	64.13184102	4861	3304.5	-0.080602566
2R	7199483	7206650	64.14262232	4213.5	2613.5	-0.111649965
2R	7206651	7215992	64.15579486	3372.5	2507	-0.059453662
2R	7215993	7224779	64.16818483	6612	4025	-0.081538646
2R	7224780	7234313	64.1816281	6353	3917	-0.091056957
2R	7234314	7249628	64.20322278	2516	1689.5	-0.089322121
2R	7249629	7259065	64.21652927	4008	2545	-0.046806201
2R	7259066	7265626	64.22578051	3641	2411	-0.050452604
2R	7265627	7273851	64.23737804	2998.5	2149.5	-0.035365814
2R	7273852	7280611	64.24690987	2417.5	1690	-0.077684094
2R	7280612	7289387	64.25928434	2389	1850	-0.048997364
2R	7289388	7294779	64.26688724	1358	1064.5	-0.048962899
2R	7294780	7298520	64.27216218	1532	1039.5	-0.102501069
2R	7298521	7307737	64.29355032	2233	1638.5	-0.083306296
2R	7307738	7315609	64.31318841	2006.5	1590	-0.106982219
2R	7315610	7321345	64.32749787	1135.5	920.5	-0.03978102
2R	7321346	7325381	64.33756638	721	560.5	-0.068081956
2R	7325382	7332411	64.35510396	1427	1071.5	-0.050570997
2R	7332412	7344220	64.38456359	2946	2116.5	-0.072568267
2R	7344221	7357753	64.41832404	3986.5	2782.5	-0.056184669
2R	7357754	7367189	64.44186381	2786.5	2049.5	-0.010858883
2R	7367190	7373909	64.45862803	2007.5	1488.5	-0.051504835
2R	7373910	7381060	64.47646746	2764.5	2111.5	-0.099666581
2R	7381061	7387855	64.49341879	2024	1366	-0.134101763
2R	7387856	7395072	64.51142287	3222.5	2256	-0.059958674
2R	7395073	7403258	64.53643822	2725	1878.5	-0.061100808
2R	7403259	7411268	64.56771495	2785	1952.5	-0.087222406
2R	7411269	7421311	64.60692996	3621	2243	0.004694366
2R	7421312	7427115	64.6295929	2225	1450.5	0.004412006
2R	7427116	7434823	64.65969041	2726	1967.5	-0.060767021
2R	7434824	7440207	64.68071337	2058.5	1436.5	-0.001025142
2R	7440208	7447783	64.71029546	1847	1415.5	-0.05857655
2R	7447784	7453385	64.73216964	1768.5	1173.5	-0.05422501
2R	7453386	7459564	64.75629685	1661.5	1271	-0.050257845
2R	7459565	7464649	64.77615231	1129	909.5	-0.036432811
2R	7464650	7473351	64.8101311	4712.5	2937.5	-0.018032614
2R	7473352	7485379	64.85709696	5162	3353	-0.050486881
2R	7485380	7493447	64.88860016	2036.5	1539.5	-0.042662068
2R	7493448	7501922	64.92898897	2630.5	1986	-0.036490918
2R	7501923	7509071	64.98404311	3075	1948	0.015519348
2R	7509072	7515517	65.03368348	3417	2104.5	-0.030373327
2R	7515518	7526756	65.12023453	2263	1762.5	-0.034209676
2R	7526757	7537717	65.20464472	2562.5	1766.5	-0.02925356
2R	7537718	7544541	65.25719605	1429.5	1093	-0.042980637
2R	7544542	7551217	65.30860764	1183.5	887.5	-0.032808289
2R	7551218	7559235	65.37035392	1883.5	1392	-0.054226252
2R	7559236	7566074	65.42302076	2407.5	1623.5	-0.044425083
2R	7566075	7570192	65.4547333	693.5	584.5	-0.122027365
2R	7570193	7575931	65.49892909	2846	1852.5	-0.043014538
2R	7575932	7584916	65.56812219	2324	1775	-0.055701142
2R	7584917	7590092	65.60798235	2193.5	1600	-0.063885919
2R	7590093	7597111	65.66203537	1775.5	1307	-0.088181989
2R	7597112	7607034	65.69877919	2011.5	1678	-0.048093401
2R	7607035	7617030	65.71937914	2068.5	1459	-0.038358895
2R	7617031	7624663	65.73510937	1415.5	1074	-0.042447416
2R	7624664	7630975	65.74811726	1834	1411.5	-0.040989855
2R	7630976	7636197	65.75887886	1562	1279	-0.076077238
2R	7636198	7643730	65.77440302	1566.5	1093	-0.037455762
2R	7643731	7650653	65.78867007	1407	1049.5	-0.032169628
2R	7650654	7657953	65.80371405	2547.5	1955.5	-0.042521632
2R	7657954	7665430	65.8191228	1687	1390	-0.041366796
2R	7665431	7672526	65.83374638	1473.5	1132.5	-0.031748025
2R	7672527	7677476	65.84394743	1527.5	1033.5	-0.054957994
2R	7677477	7684722	65.85888013	2130.5	1649	-0.074673168
2R	7684723	7693646	65.87727088	1988	1611.5	-0.006280893
2R	7693647	7704041	65.89562505	3119	1984	-0.022271764
2R	7704042	7713112	65.9074316	2434.5	1728.5	-0.08946598
2R	7713113	7721599	65.91847802	4286	2592	-0.025022761
2R	7721600	7730174	65.92963899	1872.5	1506	-0.041942406
2R	7730175	7741271	65.94408251	4476	2843.5	-0.117914392
2R	7741272	7754875	65.96178907	4523	2936.5	-0.073279379
2R	7754876	7765322	65.97538658	4034.5	2731.5	-0.059256466
2R	7765323	7779115	65.99333914	5423.5	3551	-0.057215025
2R	7779116	7792601	66.01089211	4937.5	3407.5	-0.048411696
2R	7792602	7802901	66.02901811	2880	1934	-0.086707764
2R	7802902	7810505	66.05128667	2279	1622.5	-0.071516126
2R	7810506	7816454	66.06870852	2443	1512	-0.070507871
2R	7816455	7823665	66.08982617	1888	1370	-0.057594455
2R	7823666	7831417	66.11252815	1714.5	1351	-0.032224444
2R	7831418	7837883	66.13146405	1590	1263	-0.038962285
2R	7837884	7847470	66.15953989	2349	1948.5	-0.089700896
2R	7847471	7859168	66.19379787	4820	3074	-0.072736051
2R	7859169	7869701	66.22464411	4180	2641	-0.095224929
2R	7869702	7882336	66.26164612	3391	2311.5	-0.027292903
2R	7882337	7890153	66.28453847	2587.5	1845	-0.033265794
2R	7890154	7896046	66.30179631	3491.5	2245.5	-0.070614766
2R	7896047	7902120	66.33085148	2056.5	1524.5	-0.066910024
2R	7902121	7907508	66.37526626	2328	1732	-0.094969189
2R	7907509	7912995	66.42049713	2442.5	1520	-0.053329118
2R	7912996	7923275	66.50523803	3963.5	2916.5	-0.084115225
2R	7923276	7930006	66.56072353	4126.5	2575.5	-0.055664523
2R	7930007	7935689	66.60757008	1668	1335	-0.072720796
2R	7935690	7943144	66.66902372	2703	1873.5	-0.118130206
2R	7943145	7947902	66.70824523	2584.5	1766.5	-0.080981562
2R	7947903	7953501	66.75439935	2192	1406	-0.07711714
2R	7953502	7960924	66.8155892	2513	1733	-0.035320041
2R	7960925	7968442	66.87756216	2467	1754.5	-0.102096275
2R	7968443	7980062	66.97334905	2311	1700.5	-0.06831091
2R	7980063	7987901	67.03796811	3132.5	2221.5	-0.055543704
2R	7987902	7996922	67.11233072	2806	2181.5	-0.058738053
2R	7996923	8004779	67.1501439	2376	1652	-0.057950664
2R	8004780	8012961	67.17144279	2720.5	1934.5	-0.077450549
2R	8012962	8019791	67.18922224	2076	1359.5	-0.084481287
2R	8019792	8034877	67.22849322	4491.5	3253	-0.128893224
2R	8034878	8050516	67.26920373	6030.5	4129.5	-0.09603003
2R	8050517	8063096	67.30195124	2870	2227.5	-0.098042577
2R	8063097	8076975	67.33808022	11118.5	7460	-0.054372743
2R	8076976	8086793	67.36363785	5055.5	3092.5	-0.090097241
2R	8086794	8092829	67.37935041	2557.5	1627	-0.123545046
2R	8092830	8097868	67.39246763	2242	1453.5	-0.05948973
2R	8097869	8103016	67.41568245	1516.5	1151.5	-0.123521431
2R	8103017	8107957	67.44462221	1594	1220.5	-0.092366767
2R	8107958	8112643	67.47206842	1517	973	-0.038396015
2R	8112644	8117223	67.49889378	1409.5	1026	-0.047718467
2R	8117224	8121509	67.52399717	1190.5	885.5	-0.024538213
2R	8121510	8126226	67.55162495	974	820	-0.056850342
2R	8126227	8129977	67.5735948	1016	773	-0.036087182
2R	8129978	8133510	67.59428782	1042	715	-0.075083277
2R	8133511	8139443	67.62903779	1272.5	980	-0.079358537
2R	8139444	8145446	67.66419776	2202	1511.5	-0.136908783
2R	8145447	8152451	67.7052265	2100	1497.5	-0.101926486
2R	8152452	8158028	67.73789136	1326.5	1031	-0.11896333
2R	8158029	8166343	67.78659286	1067.5	923.5	-0.070163695
2R	8166344	8171667	67.81777588	2009.5	1349.5	-0.14093796
2R	8171668	8175886	67.84248684	1118.5	924	-0.138590968
2R	8175887	8182002	67.87830866	1412	1085.5	-0.079250476
2R	8182003	8188458	67.91612188	3032.5	2074.5	-0.142482683
2R	8188459	8195793	67.95908345	2734	1836.5	-0.123521378
2R	8195794	8201450	67.98859963	4823.5	2850.5	-0.136444045
2R	8201451	8208856	68.01350148	1829.5	1286.5	-0.07741074
2R	8208857	8220875	68.05391405	5836	3877.5	-0.139758512
2R	8220876	8234801	68.10073868	3944	2856.5	-0.095175977
2R	8234802	8245003	68.13504178	4089.5	2776.5	-0.148248903
2R	8245004	8252783	68.16120118	2774	1950.5	-0.125523986
2R	8252784	8260821	68.18822806	3471	2329.5	-0.137284509
2R	8260822	8272242	68.22662992	4892.5	3220	-0.133828704
2R	8272243	8279094	68.24966901	2680	1789.5	-0.101398841
2R	8279095	8284371	68.26741234	1356.5	1063.5	-0.134686554
2R	8284372	8291303	68.29072043	2335	1754.5	-0.130406377
2R	8291304	8300689	68.32227975	3359.5	2307.5	-0.124810354
2R	8300690	8306763	68.3427029	1716.5	1155	-0.267689393
2R	8306764	8314100	68.36737276	2827	1838	-0.10347472
2R	8314101	8325988	68.40734484	6089	3890	-0.084989511
2R	8325989	8333206	68.43161457	3069.5	2217	-0.113325042
2R	8333207	8341006	68.45784121	4130.5	2607.5	-0.084772785
2R	8341007	8351701	68.49380197	4548	3289	-0.114686743
2R	8351702	8360016	68.52176024	4394.5	2750.5	-0.101354586
2R	8360017	8366162	68.54242549	2633.5	1761.5	-0.120156342
2R	8366163	8375918	68.57522896	2843.5	2002	-0.087635029
2R	8375919	8382977	68.59896407	3334.5	2237.5	-0.104971633
2R	8382978	8394907	68.63907738	3197	2164.5	-0.125986152
2R	8394908	8408451	68.68920078	5054.5	3108	-0.111093573
2R	8408452	8414273	68.711934	942.5	762	-0.12995905
2R	8414274	8420398	68.73585036	1345.5	1154	-0.103943858
2R	8420399	8427053	68.7618362	2247.5	1663.5	-0.10465215
2R	8427054	8433101	68.78545189	1114.5	899.5	-0.074892518
2R	8433102	8440287	68.81351115	2023	1646	-0.096409645
2R	8440288	8445846	68.83521743	2364	1593.5	-0.075650466
2R	8445847	8453550	68.86529932	2209.5	1570.5	-0.140748876
2R	8453551	8471688	68.93612296	5663	3915	-0.131543572
2R	8471689	8485925	68.99171433	2406.5	1810	-0.13714515
2R	8485926	8491590	69.01383451	1027.5	910.5	-0.082302425
2R	8491591	8497918	69.03854352	1826.5	1293.5	-0.105223799
2R	8497919	8507126	69.09536677	1924.5	1460.5	-0.081239836
2R	8507127	8513220	69.13700855	724.5	585.5	0.021836179
2R	8513221	8519075	69.17701719	1309	1083.5	0.016352009
2R	8519076	8529019	69.24496697	2607	1897	-0.024364575
2R	8529020	8534791	69.28440845	1656	1126.5	-0.081612063
2R	8534792	8543659	69.34500565	3648.5	2499.5	-0.006554896
2R	8543660	8549258	69.38326498	2432.5	1716	-0.000819048
2R	8549259	8554850	69.42147648	1525.5	1217.5	-0.048244937
2R	8554851	8559911	69.45605953	2131	1368.5	-0.070971808
2R	8559912	8565589	69.49485869	2486.5	1744.5	-0.043134211
2R	8565590	8575300	69.56121631	4331	2997	-0.049372279
2R	8575301	8580825	69.59896998	2974.5	1998	-0.060844322
2R	8580826	8586329	69.63658016	1773	1270	-0.045570655
2R	8586330	8591293	69.67050038	1398	987.5	-0.115512466
2R	8591294	8605233	69.77426976	1911.5	1332	-0.043349293
2R	8605234	8611638	69.82845738	1694	1343	-0.090745492
2R	8611639	8616507	69.86965012	1600.5	1117	-0.022770822
2R	8616508	8620535	69.90372783	1444.5	856	-0.032408637
2R	8620536	8626865	69.95728094	2298	1586.5	-0.058811593
2R	8626866	8633058	70.009675	2185	1609	-0.049052177
2R	8633059	8640384	70.07165447	2653.5	1850.5	-0.066754727
2R	8640385	8650683	70.15878613	4261	2880.5	-0.073920299
2R	8650684	8656258	70.20595178	2131	1456	-0.029015085
2R	8656259	8663030	70.2632443	1900	1446	-0.041481217
2R	8663031	8669072	70.31436087	3171	2058.5	-0.068068031
2R	8669073	8676581	70.37788856	3016	2174	-0.05646355
2R	8676582	8694550	70.52991001	3313.5	2253.5	-0.062464888
2R	8694551	8701158	70.57777649	1687.5	1303.5	-0.06042739
2R	8701159	8712416	70.59487175	1225.5	927	-0.05591031
2R	8712417	8719169	70.60512617	1540	1054.5	-0.055666075
2R	8719170	8726433	70.61615655	1670.5	1317	-0.062993498
2R	8726434	8732956	70.62606171	3270.5	2328	-0.071320968
2R	8732957	8738810	70.634951	3449	2276.5	-0.024125117
2R	8738811	8755932	70.66095073	227.5	138	-0.061981119
2R	8755933	8767409	70.67837854	3827	2736.5	-0.010875721
2R	8767410	8776188	70.69170944	2936	2044	-0.108219448
2R	8776189	8782580	70.70141568	2467.5	1733	-0.04037168
2R	8782581	8787592	70.7090264	1685.5	1113	0.012896704
2R	8787593	8795662	70.72128068	3467.5	2556.5	-0.076772174
2R	8795663	8802554	70.74254989	2217.5	1623.5	-0.033359571
2R	8802555	8815824	70.81883383	4443.5	2972	-0.053313379
2R	8815825	8825319	70.8734168	4158	2562.5	-0.032772063
2R	8825320	8831381	70.90826483	4624	2689.5	-0.068657914
2R	8831382	8836254	70.93627776	1229.5	891.5	-0.00381931
2R	8836255	8841131	70.96431369	2964.5	1821	-0.051985782
2R	8841132	8844532	70.98386469	1441	980	-0.049660718
2R	8844533	8850325	71.01716634	1867.5	1441	-0.007274008
2R	8850326	8855628	71.04765117	2559	1729.5	-0.038508655
2R	8855629	8864216	71.09702017	3646	2491.5	-0.044472162
2R	8864217	8874220	71.15452918	2268	1687.5	-0.069669738
2R	8874221	8878837	71.18107047	835.5	718.5	-0.042403247
2R	8878838	8884530	71.21379726	802.5	728.5	-0.013671916
2R	8884531	8890633	71.24888098	3425	2064	-0.018484323
2R	8890634	8897155	71.28637336	2175	1458.5	-0.062894086
2R	8897156	8901127	71.30541739	1242	855	-0.060128301
2R	8901128	8905548	71.31596683	1038	747.5	-0.075898576
2R	8905549	8910676	71.32820333	1232.5	1054.5	-0.075502266
2R	8910677	8915788	71.34040164	979	632.5	-0.076471182
2R	8915789	8921900	71.35498617	1604.5	1154	-0.018945137
2R	8921901	8925364	71.36325201	582	456.5	-0.058563657
2R	8925365	8930426	71.37533101	1353.5	1047	-0.103553803
2R	8930427	8935209	71.38674427	1174.5	854	-0.047809846
2R	8935210	8939762	71.39760869	1445	1031.5	-0.020223183
2R	8939763	8945202	71.41058968	1363	1046	-0.016467454
2R	8945203	8951075	71.42460391	2490	1742	-0.063060801
2R	8951076	8957736	71.44049846	2832.5	1793.5	-0.044765458
2R	8957737	8964455	71.45653142	1674.5	1324.5	-0.053368686
2R	8964456	8972069	71.47470004	3174.5	2151.5	-0.037188472
2R	8972070	8978277	71.48951365	2183	1490.5	-0.015745766
2R	8978278	8984730	71.50491187	1940	1343	-0.043036626
2R	8984731	8991064	71.52002614	3000.5	2081	-0.075219183
2R	8991065	8997309	71.53492803	2135.5	1605.5	-0.058094652
2R	8997310	9003102	71.54471391	2183.5	1567	-0.058981629
2R	9003103	9009578	71.55173805	2565.5	1838.5	-0.040107979
2R	9009579	9014670	71.55726104	2120.5	1543	-0.070377454
2R	9014671	9022223	71.56545334	4742.5	2850	-0.074149264
2R	9022224	9039860	71.58458317	4715.5	2925.5	-0.099564742
2R	9039861	9049013	71.5945109	5323.5	3353.5	-0.029670673
2R	9049014	9055128	71.60114348	2200	1543.5	-0.017227102
2R	9055129	9061733	71.60830754	3589.5	2347	-0.019746735
2R	9061734	9073410	71.6209729	5381.5	3217	-0.048528069
2R	9073411	9083052	71.63143102	3036.5	2111	-0.079045463
2R	9083053	9089032	71.63791718	3554	2154.5	-0.134136668
2R	9089033	9098086	71.64773753	3920	2541	-0.093798495
2R	9098087	9103243	71.65755201	2487.5	1723.5	-0.096809401
2R	9103244	9116806	71.68991621	4448	2919	-0.100248321
2R	9116807	9126121	71.71214377	3688.5	2509.5	-0.093676634
2R	9126122	9132325	71.72694783	1678	1241	-0.07522907
2R	9132326	9139909	71.74504486	2293.5	1612	-0.061141436
2R	9139910	9145654	71.75875365	2008.5	1328	-0.03596352
2R	9145655	9149678	71.76835577	991.5	698	-0.061146518
2R	9149679	9154890	71.7807927	1957.5	1280.5	-0.070098477
2R	9154891	9162173	71.79817149	2283	1771	-0.104655711
2R	9162174	9169959	71.81675053	1954.5	1478	-0.041734541
2R	9169960	9176115	71.83144006	1337.5	945	-0.078861027
2R	9176116	9183790	71.84975423	1648.5	1122.5	-0.059256138
2R	9183791	9189142	71.86252524	1621	1087.5	-0.083501567
2R	9189143	9197208	71.88177243	1284	1001	-0.065749498
2R	9197209	9204600	71.8994113	2754	1965	-0.065648548
2R	9204601	9212092	71.9172888	2037	1357	-0.076243922
2R	9212093	9219511	71.93499211	2334	1671.5	-0.083644705
2R	9219512	9228048	71.9553632	2361.5	1814.5	-0.08491461
2R	9228049	9236567	71.97569134	2273.5	1600	-0.087797299
2R	9236568	9246271	71.99884714	3492.5	2418	-0.076345864
2R	9246272	9253842	72.01691315	2703.5	1964.5	-0.116387104
2R	9253843	9258810	72.02876786	639.5	461	-0.104113356
2R	9258811	9264250	72.04174885	1562.5	1044	-0.082161581
2R	9264251	9268326	72.05147505	2513	1537.5	-0.084295077
2R	9268327	9273553	72.06394778	1728	1275.5	-0.074468084
2R	9273554	9279687	72.0785848	2567	1809.5	-0.098466814
2R	9279688	9284955	72.09115537	3136.5	1924	-0.084944787
2R	9284956	9291568	72.10693539	3498.5	2312	-0.06377959
2R	9291569	9303954	72.13391781	1397	927	-0.113898746
2R	9303955	9310833	72.14585582	3586.5	2361	-0.113573783
2R	9310834	9315760	72.15440626	1972	1294	-0.079425922
2R	9315761	9323323	72.1675313	1469.5	932.5	-0.068357337
2R	9323324	9332563	72.18356664	4319	2703.5	-0.098525643
2R	9332564	9338308	72.19353667	1811	1471	-0.076641898
2R	9338309	9346705	72.20810905	6183.5	3832	-0.087356809
2R	9346706	9352687	72.21849038	2426	1743.5	-0.106149787
2R	9352688	9359133	72.22967694	2210.5	1539	-0.082951729
2R	9359134	9365308	72.2403932	1503.5	1138	-0.131807525
2R	9365309	9371792	72.25164571	1891	1388.5	-0.124701393
2R	9371793	9380053	72.26598207	3281	2467	-0.110437288
2R	9380054	9386839	72.27775868	1933	1389.5	-0.087832078
2R	9386840	9394937	72.29181216	4415.5	2681	-0.094303443
2R	9394938	9404157	72.31006724	5536	3121.5	-0.12682269
2R	9404158	9409426	72.3220687	2433	1569	-0.127079647
2R	9409427	9412942	72.33007726	1360	855.5	-0.098535788
2R	9412943	9417967	72.34152294	973.5	670.5	-0.067651026
2R	9417968	9422274	72.3513332	919	676	-0.085106414
2R	9422275	9428259	72.36496552	2404.5	1746	-0.107537178
2R	9428260	9433801	72.3775888	1664.5	1400	-0.124584466
2R	9433802	9439188	72.38985903	2893	1894	-0.1067284
2R	9439189	9443675	72.40007928	1801	1273	-0.150408237
2R	9443676	9448322	72.41066398	3052.5	1736	-0.08462597
2R	9448323	9452983	72.42128056	1451.5	1016.5	-0.175440814
2R	9452984	9457009	72.43045077	1061.5	791	-0.152921757
2R	9457010	9461956	72.44171879	1376	1050	-0.088171151
2R	9461957	9468613	72.45688176	1573.5	1018	-0.070312856
2R	9468614	9474718	72.47078741	1749.5	1253.5	-0.176433764
2R	9474719	9481085	72.48528983	2213	1431	-0.153395594
2R	9481086	9487490	72.4998788	3883.5	2442.5	-0.16604387
2R	9487491	9494465	72.5157661	1514.5	1153.5	-0.064147219
2R	9494466	9500496	72.52977221	1812.5	1312	-0.141345809
2R	9500497	9506364	72.54632037	1716	1267	-0.096448607
2R	9506365	9512821	72.56452955	2140	1413.5	-0.132176805
2R	9512822	9519256	72.5826767	1437	1140	-0.143529659
2R	9519257	9525021	72.59893439	1338.5	1018	-0.092709431
2R	9525022	9532610	72.6203359	2017.5	1497	-0.155495022
2R	9532611	9538771	72.63771034	2160.5	1556.5	-0.125064165
2R	9538772	9547392	72.66202215	2809	2020	-0.146397997
2R	9547393	9553648	72.6796645	2490	1818.5	-0.122772815
2R	9553649	9560422	72.69876765	981.5	830	-0.18810534
2R	9560423	9569499	72.72436541	3265.5	2241	-0.121653298
2R	9569500	9577128	72.74587972	2244	1602	-0.112925497
2R	9577129	9584295	72.76609115	1774.5	1249.5	-0.104014406
2R	9584296	9590777	72.78437084	1729	1062.5	-0.225909891
2R	9590778	9597516	72.80337528	3666.5	2306.5	-0.164296516
2R	9597517	9604800	72.81558653	2702	1948	-0.140517832
2R	9604801	9613322	72.82482984	2742	2013	-0.171843596
2R	9613323	9628136	72.84089773	1673	1284	-0.123111541
2R	9628137	9633564	72.84678516	1815.5	1327	-0.214320854
2R	9633565	9641253	72.85512498	1683.5	1311.5	-0.15673551
2R	9641254	9646506	72.8608226	3636	2196.5	-0.131596858
2R	9646507	9652445	72.86726429	1503	1147.5	-0.216080967
2R	9652446	9660417	72.87591105	2453.5	1804	-0.159037212
2R	9660418	9665683	72.88162278	3186.5	1955	-0.178603375
2R	9665684	9673390	72.88998211	2731	1967.5	-0.169896317
2R	9673391	9682390	72.89974389	2092.5	1447	-0.137572641
2R	9682391	9692387	72.91058705	2357.5	1737	-0.186390478
2R	9692388	9698076	72.91675758	1918	1333.5	-0.195457231
2R	9698077	9708157	72.94804102	3832.5	2491.5	-0.152026012
2R	9708158	9718240	72.98413129	2540.5	1737	-0.202786091
2R	9718241	9724881	73.00790154	2344	1439.5	-0.254322211
2R	9724882	9730861	73.02930586	1947	1305	-0.144581912
2R	9730862	9735520	73.0459819	1761.5	1286	-0.163224401
2R	9735521	9739188	73.05911084	2333	1596	-0.179765832
2R	9739189	9742948	73.07256908	2406	1477	-0.212117824
2R	9742949	9750694	73.10029447	4601	2653.5	-0.180034588
2R	9750695	9758315	73.12757246	1717	1053.5	-0.171460749
2R	9758316	9764783	73.15072349	4320.5	2298.5	-0.187069182
2R	9764784	9772977	73.18005242	5784	3379.5	-0.157401167
2R	9772978	9777411	73.19592311	3556.5	2295.5	-0.165423949
2R	9777412	9785306	73.22418183	4217.5	2686.5	-0.159182595
2R	9785307	9792212	73.2489006	3430	1979	-0.20557391
